,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123,B125,B126,B127,B128,B129,B130,B131,B132,B133,B134,B135,B136,B137,B138,B139,B140,B141,B142,B143,B144,B145,B146,B147,B148,B149,B150,B151,B152,B153,B154,B155,B156,B157,B158,B159,B160,B161,B162,B163,B164,B165,B166,B167,B168,B169,B170,B171,B172,B173,B174,B175,B176,B177,B178,B179,B180,B181,B182,B183,B184,B185,B186,B187,B188,B189,B190,B191,B192,B193,B194,B195,B196,Domain,Supergroup,Division,Subdivision,Class,Order,Family,Genus,Species
ASV15377,0,20,0,0,0,0,0,9,0,0,0,19,0,0,0,0,0,0,0,0,0,13,83,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,20,25,7,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Trichosporon,s__Unc. Trichosporon sp.
ASV15379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,13,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Trichosporon,s__Trichosporon_porosum
ASV15383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Asterotremella,s__Asterotremella_musci
ASV15384,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Trichosporon,s__Trichosporon_gracile
ASV15385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,15,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Trichosporon,s__Trichosporon_dulcitum
ASV15387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_laurentii
ASV15388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Unc. Tremellomycetes,s__Unc. Tremellomycetes sp.
ASV15389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Unc. Tremellomycetes,s__Unc. Tremellomycetes sp.
ASV15390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Sirobasidium,s__Sirobasidium_japonicum
ASV15393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_aureus
ASV15395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Papiliotrema,s__Papiliotrema_fonsecae
ASV15398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Unc. Tremellomycetes,s__Unc. Tremellomycetes sp.
ASV15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Unc. Tremellomycetes,s__Unc. Tremellomycetes sp.
ASV15401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_podzolicus
ASV15403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Unc. Tremellomycetes,s__Unc. Tremellomycetes sp.
ASV15404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Bullera,s__Unc. Bullera sp.
ASV15410,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_carnescens
ASV15412,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_carnescens
ASV15413,0,22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,37,18,22,21,0,0,0,0,0,0,0,12,0,0,0,0,0,0,30,27,0,0,0,35,0,18,0,0,0,35,35,29,0,0,0,4,0,11,0,0,0,0,29,0,0,0,0,21,0,0,0,0,0,8,12,21,25,0,36,0,0,0,0,0,0,0,0,18,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_carnescens
ASV15416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,32,0,0,0,0,0,0,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,43,0,16,0,0,0,0,0,36,0,0,0,12,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_carnescens
ASV15419,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_carnescens
ASV15420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,24,0,2,11,0,0,0,0,19,29,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_carnescens
ASV15421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_carnescens
ASV15425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Syzygospora,s__Syzygospora_effibulata
ASV15428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_flavus
ASV15431,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,11,0,0,8,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,0,0,0,0,0,31,71,0,0,0,0,0,0,7,0,0,0,0,0,0,15,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_flavus
ASV15432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_flavus
ASV15444,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,12,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Hannaella,s__Hannaella_sinensis
ASV15445,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,40,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Bullera,s__Bullera_sp.
ASV15447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Bullera,s__Bullera_sp.
ASV15448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Dioszegia,s__Unc. Dioszegia sp.
ASV15450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Dioszegia,s__Dioszegia_butyracea
ASV15452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Dioszegia,s__Dioszegia_crocea
ASV15453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Dioszegia,s__Dioszegia_crocea
ASV15455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Unc. Tremellomycetes,s__Unc. Tremellomycetes sp.
ASV15459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Unc. Tremellomycetes,s__Unc. Tremellomycetes sp.
ASV15463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,12,5,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Tremellomycetes_X,s__Tremellomycetes_X_sp.
ASV15465,0,0,0,0,0,0,0,0,0,0,15,9,13,0,19,0,0,0,0,0,0,0,58,0,24,0,0,0,0,0,0,0,13,0,0,0,14,30,0,0,0,0,0,0,11,7,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,27,12,0,22,0,63,86,159,0,0,0,14,0,13,0,0,25,9,0,0,0,8,25,0,47,47,19,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_gastricus
ASV15466,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Filobasidium,s__Filobasidium_elegans
ASV15467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Filobasidium,s__Unc. Filobasidium sp.
ASV15468,0,0,8,0,0,10,0,0,6,0,0,0,19,13,6,0,0,0,9,0,0,0,0,33,21,0,0,0,0,0,20,13,17,0,0,0,0,0,17,31,0,15,24,11,16,0,0,0,15,50,12,0,0,0,0,0,0,0,15,0,0,12,0,0,0,5,39,21,65,211,0,0,0,17,12,18,19,29,35,0,32,0,0,0,24,13,8,10,24,10,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Filobasidium,s__Filobasidium_globisporum
ASV15469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Filobasidium,s__Filobasidium_globisporum
ASV15470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Filobasidium,s__Unc. Filobasidium sp.
ASV15472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Unc. Tremellomycetes,s__Unc. Tremellomycetes sp.
ASV15473,0,0,0,0,0,17,0,0,0,0,0,0,0,22,12,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,23,18,0,0,42,0,0,22,0,0,0,0,0,0,0,0,0,12,0,9,12,0,0,0,10,17,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,72,18,23,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_aerius
ASV15474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_terreus
ASV15475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_terreus
ASV15476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_terreus
ASV15477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota,s__Obazoa,d__Opisthokonta,s__Fungi,c__Basidiomycota,o__Agaricomycotina,f__Tremellomycetes,g__Cryptococcus,s__Cryptococcus_terreus
